hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
75470,-9.199890,256.910004,59.200001,13,5,471,27021803922653184
75471,-8.481720,256.858002,124.000000,13,5,471,558455974537465857
75472,-28.909500,258.321014,88.000000,13,5,471,734092855294820352
75473,-37.766800,258.954987,152.800003,13,5,471,743108163447816192
75474,-22.206600,257.841003,71.199997,13,5,471,18017765780623361
75475,-4.132850,256.546997,118.000000,13,5,471,743123075574267904
75476,-17.458799,257.501007,90.400002,13,5,471,112593426658099200
75477,-34.175999,258.697998,111.400002,13,5,471,896219074642579457
75478,-28.231199,258.272003,82.000000,13,5,471,229699042878160896
75479,-6.300640,256.701996,62.400002,13,5,471,734102201160441858
75480,-17.738001,257.520996,121.599998,13,5,471,337770796686508032
75481,-42.754002,259.312012,128.800003,13,5,471,130607344131244032
75482,-20.171801,257.695007,96.400002,13,5,471,265715401671835648
75483,-40.867100,253.029007,120.400002,13,5,472,4507997673881600
75484,-76.217102,249.994995,56.799999,13,5,472,54046356624375808
75485,-71.554298,250.395996,62.799999,13,5,472,810648139085119488
75486,-46.765400,252.522995,92.800003,13,5,472,734114570649468928
75487,-53.779598,251.921005,76.000000,13,5,472,855687090296324096
75488,-84.068298,249.322006,125.199997,13,5,472,558447590744522752
75489,-83.589996,249.363007,108.400002,13,5,472,292742290835767296
75491,-37.678799,253.302994,149.199997,13,5,472,743108163447816192
75492,-65.257401,250.936005,150.399994,13,5,472,598979918671380480
75493,-82.713203,249.438004,56.799999,13,5,472,445865502800084992
75494,-64.181396,251.028000,122.800003,13,5,472,409841241266585600
75495,-45.848801,252.602005,76.000000,13,5,472,495397058539167746
75496,-78.847504,249.770004,62.799999,13,5,472,671036825514541056
75497,-79.325699,249.729004,74.800003,13,5,472,540434566624575488
75498,-62.109001,251.205994,108.400002,13,5,472,211681002236411904
75499,-43.577099,252.796997,50.799999,13,5,472,589972513258209280
75500,-62.029301,251.212997,73.599998,13,5,472,364825036202180608
75501,-41.903301,252.940994,125.199997,13,5,472,130607344131244032
75502,-98.001404,239.050995,146.800003,13,5,473,211701137043095552
75503,-100.680000,238.388000,89.199997,13,5,473,454872289737965568
75504,-109.167999,236.287003,112.839996,13,5,473,306248554249199618
75505,-108.989998,236.330994,152.800003,13,5,473,743096206275649538
75506,-94.662201,239.878006,114.400002,13,5,473,837697087201083392
75507,-114.193001,235.042999,120.400002,13,5,473,27040976656662528
75508,-80.956001,243.270996,55.599998,13,5,473,445865502800084992
75509,-120.470001,233.488998,145.800003,13,5,473,238692841851723778
75510,-76.141403,244.462997,61.599998,13,5,473,671036825514541056
75511,-81.111298,243.233002,149.199997,13,5,473,180148795458191360
75512,-77.073196,244.233002,55.599998,13,5,473,54046356624375808
75513,-119.473000,233.735001,80.800003,13,5,473,779123835046723584
75514,-96.888298,239.326996,150.800003,13,5,473,968284983720411136
75515,-82.120796,242.983002,144.399994,13,5,473,684549479822524416
75516,-79.985298,243.511993,121.599998,13,5,473,558447590744522752
75517,-81.072502,243.242004,106.000000,13,5,473,292742290835767296
75518,-82.043198,243.001999,102.400002,13,5,473,968274332201517056
75520,-93.031403,240.281998,88.000000,13,5,473,887212218968440832
75521,-76.801399,244.300003,73.599998,13,5,473,540434566624575488
75522,-154.455994,212.214996,56.799999,13,5,474,364794387315556352
75523,-156.113998,211.514008,122.800003,13,5,474,693561145860034561
75525,-131.169006,222.054001,134.800003,13,5,474,94578066075942912
75526,-135.701004,220.139008,56.799999,13,5,474,180155186386309121
75527,-153.572006,212.587997,130.000000,13,5,474,671059365519691777
75528,-113.373001,229.574005,119.199997,13,5,474,306248554249199618
75529,-153.350998,212.682007,49.599998,13,5,474,427843888762327041
75530,-152.227005,213.156006,65.500000,13,5,474,427843888762335234
75531,-121.988998,225.932999,147.485992,13,5,474,238692841851723778
75532,-155.192993,211.903000,58.000000,13,5,474,427843888762339330
75533,-138.317001,219.033997,124.000000,13,5,474,810648413963026432
75534,-122.227997,225.832001,102.000000,13,5,474,27021735203176448
75535,-137.875000,219.220001,136.000000,13,5,474,4532461807599616
75536,-144.434006,216.449005,152.800003,13,5,474,743108232167292928
75537,-118.384003,227.455994,78.400002,13,5,474,779123835046723584
75538,-125.606003,224.404999,89.199997,13,5,474,891713825730985984
75539,-134.460999,220.662994,137.600006,13,5,474,292736724558151680
75540,-114.662003,229.029007,152.800003,13,5,474,743096206275649538
75541,-183.613007,186.772003,110.800003,13,5,475,954767725207486464
75542,-150.606995,207.320007,56.799999,13,5,475,427843888745545728
75543,-153.815994,205.322998,128.500000,13,5,475,693561145860034561
75544,-182.085007,187.723007,155.199997,13,5,475,22519166367956992
75545,-173.561005,193.029007,64.000000,13,5,475,887210226103615488
75546,-151.014008,207.067001,54.400002,13,5,475,364794387315556352
75547,-187.654007,184.255997,145.600006,13,5,475,292734044515344386
75548,-149.304993,208.130997,128.399994,13,5,475,671059365519691777
75551,-157.007996,203.335007,148.300003,13,5,475,914236634231209984
75552,-155.666000,204.169998,143.199997,13,5,475,261212076922372096
75553,-184.529999,186.201004,53.200001,13,5,475,707071738583715841
75554,-183.229996,179.436005,55.799999,13,5,476,707071738583715841
75555,-184.268005,178.535995,131.199997,13,5,476,369295581778022401
75556,-190.283997,173.324005,116.800003,13,5,476,396317935439708160
75557,-196.996002,167.509003,146.800003,13,5,476,765612211530891264
75558,-197.720993,166.880997,65.199997,13,5,476,743102734609154048
75559,-184.994003,177.908005,146.800003,13,5,476,292734044515344386
75560,-213.289993,153.391006,58.000000,13,5,476,923241428304265216
75561,-211.386002,155.041000,78.400002,13,5,476,27026545566547968
75562,-180.044998,182.195007,96.582603,13,5,476,27051147139219456
75563,-179.037994,183.067993,108.400002,13,5,476,954767725207486464
75564,-186.173004,176.886002,126.400002,13,5,476,4516793783689218
75565,-212.222000,144.789001,154.000000,13,5,477,229688185200836608
75566,-205.815002,152.397995,76.400002,13,5,477,27026545566547968
75567,-224.604004,130.080994,126.800003,13,5,477,144117455818588160
75568,-235.509995,117.126999,112.000000,13,5,477,292740641568325632
75569,-235.406998,117.249001,148.000000,13,5,477,94580402538151936
75570,-208.975998,148.643997,55.599998,13,5,477,923241428304265216
75571,-215.634995,140.735001,96.099998,13,5,477,734094160964878336
75572,-219.229004,136.466003,125.199997,13,5,477,99081871861743616
75573,-215.587997,140.791000,107.599998,13,5,477,950267011798138880
75574,-210.804993,146.472000,136.000000,13,5,477,135110394002800640
75575,-232.934006,120.186996,133.600006,13,5,477,671036894234017792
75576,-214.951996,141.544998,77.199997,13,5,477,887210982017859584
75577,-221.882004,133.313995,94.000000,13,5,477,495400082179358720
75578,-236.039001,103.539001,101.199997,13,5,478,914234984963768320
75579,-245.809998,87.337799,71.199997,13,5,478,180145153342709762
75580,-233.591003,107.598000,106.900002,13,5,478,495401662727323648
75581,-230.164993,113.278999,152.399994,13,5,478,153125892023910400
75582,-243.744995,90.763100,96.400002,13,5,478,166633667249045504
75583,-238.641998,99.223503,133.600006,13,5,478,4532530527076352
75584,-238.662994,99.189201,52.000000,13,5,478,360289619457081344
75585,-249.061005,81.948700,137.000000,13,5,478,743122663274192898
75586,-245.210999,88.331100,139.600006,13,5,478,878206256664281088
75587,-237.403000,101.278999,137.199997,13,5,478,225189464656314368
75588,-248.744003,82.473900,109.000000,13,5,478,891713344694648832
75589,-239.343994,98.058899,119.199997,13,5,478,468375460758159360
75590,-239.871002,97.185501,150.100006,13,5,478,180147902104993792
75592,-239.871002,97.185501,109.300003,13,5,478,364801809035833346
75593,-236.162994,103.334000,49.599998,13,5,478,734087151578251264
75594,-230.276001,113.096001,144.399994,13,5,478,94580402538151936
75595,-228.167999,116.589996,130.000000,13,5,478,671036894234017792
75596,-228.973999,115.253998,109.599998,13,5,478,292740641568325632
75597,-245.548996,87.771698,104.000000,13,5,478,306250615816716288
75598,-243.197006,91.670799,103.900002,13,5,478,112601191958970368
75599,-251.511993,59.965900,100.000000,13,5,479,418838201319292928
75600,-244.996994,76.014000,134.800003,13,5,479,558447384586092544
75601,-252.820999,56.741402,55.599998,13,5,479,180152094026633217
75603,-256.085999,48.698799,138.399994,13,5,479,671046240082853888
75605,-242.705002,81.659897,106.800003,13,5,479,891713344694648832
75606,-254.421005,52.800400,154.399994,13,5,479,445865571519561728
75607,-242.363998,82.499901,131.199997,13,5,479,743122663274192898
75608,-255.294998,30.635401,107.199997,13,5,480,662032237616697345
75609,-257.899994,19.434401,90.699997,13,5,480,369296956167561218
75610,-256.406006,25.856300,124.800003,13,5,480,225188571303116800
75611,-257.216003,22.375900,148.000000,13,5,480,297239568271278080
75612,-258.674988,16.103399,137.199997,13,5,480,923238885683625984
75613,-256.479004,25.544701,112.800003,13,5,480,743111874299559936
75614,-255.548996,29.544500,89.199997,13,5,480,801650766715551744
75616,-254.279999,34.998901,82.599998,13,5,480,801662105429213184
75617,-256.467010,25.596600,94.400002,13,5,480,801662174148689920
75618,-259.237000,13.687800,114.400002,13,5,480,860193438702764032
75619,-257.227997,22.323999,145.199997,13,5,480,301752307589054464
75620,-259.770996,-7.626560,159.000000,13,5,481,788134057958440960
75622,-262.346985,-43.607800,229.699997,13,5,481,369296131533836289
75623,-260.894989,-23.319700,159.800003,13,5,481,887209882506231808
75624,-259.266998,-0.577927,199.399994,13,5,481,306248485512937472
75625,-261.557007,-32.576099,217.399994,13,5,481,445860967314620416
75626,-261.223999,-27.921301,217.000000,13,5,481,220697135023128576
75628,-253.281006,-72.629204,206.360001,13,5,482,94579096868093952
75629,-253.427994,-70.912903,182.199997,13,5,482,594477624714067968
75630,-254.936996,-53.324200,221.000000,13,5,482,851182940929921025
75631,-254.382004,-59.800400,211.699997,13,5,482,27025308615966720
75632,-253.397995,-71.258301,163.399994,13,5,482,247700384687063040
75633,-255.988007,-41.089199,227.000000,13,5,482,369296131533836289
75634,-254.389999,-59.700802,175.399994,13,5,482,409829009199726592
75635,-252.434006,-82.497002,255.800003,13,5,482,734094023525924864
75636,-252.227997,-84.888199,195.199997,13,5,482,864694564428972032
75637,-252.337997,-83.612801,171.800003,13,5,482,180151956554121216
75638,-255.447006,-47.386002,236.600006,13,5,482,220695966792024064
75639,-253.475998,-70.354897,239.399994,13,5,482,301741449911730176
75640,-254.923996,-53.483601,246.199997,13,5,482,27022422397943808
75641,-255.604996,-45.552799,227.000000,13,5,482,468375598197112832
75642,-239.598999,-108.132004,201.399994,13,5,483,4507241759637504
75643,-246.309006,-81.029800,249.399994,13,5,483,734094023525924864
75644,-245.630005,-83.773598,175.399994,13,5,483,27028057411817473
75645,-236.151001,-122.057999,226.399994,13,5,483,864703223083040768
75646,-240.447998,-104.702003,191.000000,13,5,483,27027782517129216
75647,-241.432007,-100.727997,163.000000,13,5,483,657525683035045888
75648,-244.927994,-86.608101,201.800003,13,5,483,445867495681691649
75649,-239.804001,-107.303001,234.199997,13,5,483,180159515696562176
75650,-239.516006,-108.468002,243.800003,13,5,483,103588151548706816
75651,-246.061996,-82.026398,168.199997,13,5,483,180151956554121216
75652,-244.283997,-89.209503,237.800003,13,5,483,135108401154760706
75653,-240.362000,-105.051003,233.000000,13,5,483,711570665269886976
75654,-245.514008,-84.239601,165.199997,13,5,483,94575798333210624
75655,-245.783005,-83.152397,190.399994,13,5,483,864694564428972032
75657,-238.582993,-112.234001,188.600006,13,5,483,130607275411767296
75658,-238.001999,-114.583000,157.100006,13,5,483,657532555016278017
75659,-240.977005,-102.566002,183.800003,13,5,483,157627155205853185
75660,-230.589996,-118.587997,221.000000,13,5,484,864703223083040768
75661,-216.921005,-150.938995,241.399994,13,5,484,418860191551848448
75662,-223.574005,-135.192993,208.199997,13,5,484,932254262556098560
75663,-217.304993,-150.029999,196.600006,13,5,484,711575887950118912
75664,-214.007004,-157.835999,241.880005,13,5,484,589974506123034624
75665,-228.565994,-123.377998,237.800003,13,5,484,135108401154756609
75667,-214.063995,-157.699997,214.699997,13,5,484,738590613766668288
75668,-217.046005,-150.643997,204.199997,13,5,484,364810605112066048
75669,-215.550995,-154.181000,169.399994,13,5,484,635008853129297920
75670,-202.703003,-163.636002,177.000000,13,5,485,337770727967031296
75671,-192.343994,-180.274994,231.399994,13,5,485,166635522674917376
75672,-206.852997,-156.968994,170.600006,13,5,485,589974918439895040
75673,-195.811005,-174.705994,223.000000,13,5,485,117094827262214144
75674,-192.287003,-180.365997,198.199997,13,5,485,27030256451878914
75675,-209.389999,-152.895004,209.000000,13,5,485,738590613766668288
75676,-186.684998,-189.363998,233.000000,13,5,485,9011597301252096
75677,-193.470993,-178.464005,202.399994,13,5,485,90072817181130752
75678,-203.893997,-161.723007,206.600006,13,5,485,558450957998882816
75679,-211.102997,-150.143997,165.800003,13,5,485,635008853129297920
75680,-209.940002,-152.011993,235.399994,13,5,485,589974506123034624
75681,-206.578995,-157.410995,164.600006,13,5,485,4525933457309696
75682,-155.820007,-215.016998,155.800003,13,5,486,211673236935540736
75683,-178.363007,-188.998001,180.199997,13,5,486,837684030500503552
75684,-175.132996,-192.727005,187.000000,13,5,486,63064550995394560
75685,-170.296005,-198.309006,206.000000,13,5,486,153136199945420800
75686,-185.382996,-180.895996,194.600006,13,5,486,27030256451878914
75687,-172.809998,-195.406998,176.600006,13,5,486,153134894292148226
75688,-180.850998,-186.126007,227.000000,13,5,486,9011597301252096
75689,-169.746002,-198.944000,212.600006,13,5,486,99080566191685632
75690,-176.556000,-191.084000,219.800003,13,5,486,707065966130888704
75691,-168.069000,-200.878998,182.600006,13,5,486,558448552817197056
75692,-176.556000,-191.084000,177.800003,13,5,486,968283609330876416
75693,-176.738998,-190.871994,238.399994,13,5,486,238692841851719681
75694,-142.225998,-218.257004,157.399994,13,5,487,671037031672971264
75695,-125.457001,-232.375000,174.199997,13,5,487,968275706591051776
75696,-122.182999,-235.130997,249.199997,13,5,487,797143868553297920
75697,-139.686005,-220.395996,230.000000,13,5,487,364798510484160512
75699,-129.054001,-229.347000,243.473007,13,5,487,364828953212354560
75700,-133.177994,-225.873993,234.600006,13,5,487,153125823321219074
75702,-141.563004,-218.815002,206.199997,13,5,487,153134962994839552
75703,-152.475998,-209.626999,152.600006,13,5,487,211673236935540736
75705,-89.696098,-247.852005,251.399994,13,5,488,734098971345035266
75706,-107.975998,-236.828003,224.600006,13,5,488,4523734434054144
75707,-85.129097,-250.606003,178.399994,13,5,488,873708635631386624
75708,-118.936996,-230.216995,243.800003,13,5,488,797143868553297920
75709,-113.330002,-233.598007,233.800003,13,5,488,711580698313490432
75710,-89.764603,-247.811005,233.399994,13,5,488,873712552641560576
75711,-67.374496,-251.705994,199.399994,13,5,489,585470769056710656
75712,-62.519299,-253.677002,180.199997,13,5,489,743105139790839808
75713,-77.047897,-247.779007,255.800003,13,5,489,585476885090140160
